Distance,Distance traveled,Time,Avg Speed,Height Difference,Height Std,Minimum distance to goal,Completion
16.752332756248073,9.833328001934328,49.05600000000004,0.20045107636037018,1.936425,0.27736544603715285,16.73368912599288,False
25.829745000629323,120.59797990802757,15.884,7.592418780409693,2.038341,0.6886084399846026,22.1525091302711,False
25.154738841165067,13.452684240314717,43.824,0.3069707064693939,0.005976999999999996,0.0013163106077822265,25.09071530636357,False
34.398798292691424,120.57689966394679,15.879999999999995,7.5930037571754925,2.158044,0.7392623799908533,26.658204230445605,False
43.7689247921358,13.56639899827203,43.84,0.3094525318948912,0.11132199999999992,0.024574159088443917,43.65903581701889,False
22.22671369249351,120.4715965932555,15.872000000000014,7.5901963579419975,2.038341,0.6807322764003823,21.060684905504093,False
24.14366581712955,13.528899501000181,43.732,0.3093592678359138,0.00879300000000005,0.001954690048631903,23.92575207365015,False
38.83227324811997,120.53700859441592,15.915999999999997,7.573322982810753,2.5398300000000003,0.8856871714584608,31.331104573394896,False
35.175795333090534,13.54410064881129,43.78799999999998,0.3093107848910956,0.05451700000000004,0.01206150683433476,34.87299527534111,False
33.37209255688115,120.54954388917186,15.903999999999996,7.579825445747729,2.950142,1.0619931688121107,32.21588305462936,False
17.31783041300226,13.580765518184906,43.84000000000003,0.30978023536005694,0.019963999999999982,0.004414418241855932,17.332028859399138,False
44.322711041862874,258.4341641877905,109.83200000000001,2.3529951579484165,10.938513,3.0394970927953144,44.322954687139244,False
31.67843519676727,13.918110426589779,43.768,0.3179974051039522,0.0,0.0,30.6195577388493,False
44.14802095751316,317.45215003788206,159.016,1.9963535118345455,5.800003,1.799604677527652,24.13715006940938,False
27.01806998392704,260.05089780258686,110.98400000000004,2.3431386308169357,6.8805689999999995,2.557955010164032,27.013355391502444,False
29.07878292055872,16.700890403943703,44.656000000000006,0.3739898424387249,0.0,2.220446049250313e-16,28.529968573435504,False
24.439659773243395,262.77247061891387,112.17599999999999,2.3425016992842846,6.857156,2.5131534667776574,24.4220818860138,False
33.48385462195555,21.8065903170895,48.08000000000004,0.453548051520164,1.7886480000000002,0.2560696550729999,33.12120547991411,False
30.146695620922902,262.4338100627308,112.0,2.3431590184172393,11.411826,3.5941132182712137,17.83087502484159,False
23.10912947210591,23.409813220335135,49.97199999999998,0.468458601223388,0.9501799999999996,0.15693303733105937,22.64067387663536,False
29.951704079983404,261.95920537629047,112.24400000000003,2.333837045866954,11.33197,3.7271229172486855,18.496685593104008,False
23.875453909362214,129.43373773890028,32.376,3.9978298041419658,9.236025,3.050684539484146,23.85340405323627,False
37.89333801210814,13.476383751146503,43.748,0.3080457106872658,0.511987,0.1143596454590067,37.494985172879915,False
10.818544738291507,137.5758381327886,34.592,3.977099853514934,5.755345999999999,1.8468454789191162,10.797184603104242,False
34.33406271083666,14.365768836217564,44.06400000000001,0.32602053459099406,0.24869399999999997,0.04901695212918151,33.62313915903248,False
12.097922662477071,130.35447809000533,33.331999999999994,3.910790774331134,1.402825,0.5347642256390376,12.098296239312942,False
17.81621848212084,16.904724491205187,44.71200000000002,0.3780802578995612,0.0,8.881784197001252e-16,16.01054421886843,False
23.560635884992788,137.34712239158026,50.31999999999999,2.7294738154129625,4.451345,1.0695220846714428,23.561119896515553,False
38.529206867354134,13.914200180102945,44.099999999999966,0.3155147433129922,0.2626200000000001,0.04679971288822463,37.902669969683394,False
3.284565436493672,0.0024367763159226052,0.004000000000019099,0.6091940789777425,0.0,0.0,3.2846240593139946,True
32.35090174666673,129.0938218689613,32.091999999999985,4.022616909789398,4.065078,1.44402702252258,32.35207366307998,False
38.241837438660596,112.29419443321727,13.236,8.48399776618444,1.3126750000000005,0.33602238440913335,38.241892341720984,False
13.818675928395995,135.70867771531573,22.528,6.024000253698319,0.7274219999999998,0.315671848607769,8.95115111099854,False
20.025587699541337,33.119730725707306,58.848,0.5628012969974733,1.301865,0.29486419867436026,16.752603680764086,False
11.529265483980561,112.28828886282244,13.288000000000011,8.450352864450808,1.130932,0.4785915778290184,11.525817838491307,False
40.13312593182264,136.00186916414924,30.239999999999995,4.497416308338269,2.979099,0.9638962633061703,37.602967669730766,False
33.427759974014776,134.9634820352375,22.968000000000018,5.876152997006156,1.5658050000000001,0.7134759822077709,29.2027982594963,False
11.460635238483395,136.88203873541957,27.115999999999985,5.0480173600612055,1.196471,0.32904583530876036,9.110438376767783,False
23.70538258366476,17.13900938253645,44.99200000000002,0.3809345968735874,0.5758009999999999,0.08768378969896813,22.435043666902025,False
13.181353396819155,112.3417545753075,13.256,8.474785348167433,1.5262520000000002,0.6193169418081614,13.175158799440418,False
38.25848160077396,136.0972054747893,35.852000000000004,3.796084053185018,1.9128230000000004,0.5767003477384283,34.16688044510561,False
35.45970037199279,9.827388673855305,49.088,0.2001994107287994,1.899775,0.24373800547737073,32.93354802979439,False
38.656516613630956,9.816673570737471,49.076,0.20003002630078798,0.47799899999999995,0.07183326064090731,35.78792473163689,False
35.395985973654504,9.847546843765743,49.08800000000001,0.20061006445089924,1.505658,0.1768540046550113,31.505168456712035,False
27.10781190570818,9.845749041234827,49.087999999999994,0.20057344037717625,1.563321,0.22639358246564767,21.76257305291728,False
10.668039958047281,9.832351151002358,49.084,0.20031682729611192,2.410529,0.34974508763441303,6.3732335340641075,False
12.072175422195007,9.817685961000773,49.07599999999999,0.20005065533052357,1.148174,0.15131402830657095,12.048011559091202,False
14.67366574867888,9.848777593635262,49.091999999999985,0.20061878908244246,0.746076,0.10981219427504404,14.648330102625506,False
43.609832767014446,9.815614715773778,49.07600000000002,0.20000845048035237,1.478539,0.19116437368980113,40.473968450824664,False
15.464675209400445,9.848978948229652,49.091999999999985,0.2006228906589598,0.8425050000000001,0.11970867467337999,15.435211151009666,False
13.723969908986092,9.817572229940842,49.07600000000002,0.2000483378828926,1.783154,0.2587394980546165,13.693926022201113,False
38.070088206281085,310.10498136977776,146.876,2.1113386895733663,6.373081,1.7967570195329863,27.96519484416616,False
29.128630482692973,15.63413187838805,44.46799999999999,0.35158162900036105,0.17496099999999992,0.03228919525756308,27.78294701697034,False
17.267908481432436,312.50083024132175,149.428,2.0913137446885575,12.611776,4.469291241364647,17.26749303847885,False
43.096397268711065,13.234986364719765,43.639999999999986,0.30327649781667665,0.12030600000000002,0.027035359176324367,42.74808669057026,False
25.95296339404488,25.017809053477134,12.844000000000051,1.9478206986512796,2.7688009999999994,0.7879812985297915,4.996609410982428,True
17.54664119852194,310.89411784260665,147.73599999999993,2.1043897076041507,12.611776,4.464869563307817,16.74150682053631,False
23.438266622778638,15.946489262197373,44.84000000000003,0.3556308934477556,0.22553299999999998,0.05059685472432136,23.14404673512736,False
18.244592014584306,309.37922592204643,147.68000000000006,2.0949297529932713,12.379653999999999,4.36725921632521,17.129128054023113,False
26.244470268318082,16.470380563571474,45.19599999999991,0.3644212001852267,0.07447500000000001,0.01957584463790113,25.88720718177353,False
25.34695673763431,310.3745549183157,146.41600000000005,2.1198131004693175,11.018640999999999,3.7971448900198546,19.76834995982917,False
30.005480863249513,296.89807398542604,130.776,2.270279516007723,7.065151999999999,2.0878797158241515,29.991854322000233,False
25.54518391608616,13.933433817981973,44.108000000000004,0.3158935752693836,0.16154499999999983,0.03151554665583432,25.49134216641298,False
24.95521502377431,289.76870756078944,127.94,2.2648796901734363,7.697787,2.0348403198230307,24.939507213256523,False
47.66226057796364,15.439486840087394,44.072,0.3503241704503402,0.11696499999999999,0.028013954965470052,47.105192133941166,False
24.460322839584958,299.36995222307814,130.892,2.287152402156573,7.697787,2.028575721740951,24.44142425284673,False
9.572520697938714,14.174571375683444,43.92399999999998,0.3227067520190204,0.17849300000000046,0.01952450158469609,9.471629841254977,False
42.791399761541406,289.91006119864556,127.92399999999998,2.266267949709559,7.240353,2.032009411962073,29.50542566458398,False
18.931934566233437,15.39415366018705,44.13200000000006,0.34882066664069217,0.25680499999999995,0.04558390479257365,18.650228975550082,False
22.552110180149484,290.70208008684415,127.53999999999996,2.2793012395079524,7.71865,1.87061515235852,22.54123459462935,False
38.58832768782428,15.058749449084347,44.32000000000005,0.33977322764179446,0.21952799999999995,0.04012334466439167,38.13084659019031,False
