Distance,Distance traveled,Time,Avg Speed,Battery Used,Height Difference,Completion
11.661903789690601,12.485281374238571,49.442848443984985,0.4498677438966023,0.0,1.1485616035851929,True
152.55490814785344,157.38477631085038,403.2777180671692,0.7156689039932301,1.8652609749297682,7.498034457214997,True
123.94353553130554,5.656854249492381,66.47535920143127,0.43226154163470304,0.1088652006289692,0.34867805781578554,False
153.62942426501507,5.656854249492381,69.38314485549927,0.4251695907490956,0.026408085511917534,0.34753535471350494,False
82.09750300709517,4.0,56.93591117858887,0.5769688597869934,0.005104490619274316,0.48990738885729423,False
59.405386961116584,62.49747468305827,124.61376094818115,0.6857882565002708,1.300969829397573,5.581723491550292,True
88.76936408468859,73.97056274847711,266.7175438404083,0.6683668040906524,1.524984605866905,6.27575751575109,False
116.03878661895772,5.0,68.00576949119568,0.6826276409445379,0.012218697781648302,0.33694589103644496,False
90.95603333479313,3.0,64.34848356246948,1.011377610212187,0.0,0.0014561837359891028,False
42.44997055358225,43.01219330881975,106.74625325202942,0.6405508134488138,1.039567878970871,3.6107001359786524,True
104.66135867644753,5.656854249492381,60.7027051448822,0.7134577145699158,0.0,0.03684021947884292,False
88.09086218218096,4.0,53.43095636367798,1.0894347731740133,0.0,0.026502760889295818,False
64.19501538281614,4.0,54.249072790145874,1.1016409809403356,0.0,0.026273593487236957,False
123.69316876852982,4.242640687119286,63.919471979141235,0.4590449528675246,0.07917649815104255,0.0019608777313985803,False
22.02271554554524,5.0,58.752429246902466,0.7614784260044757,0.014493247109484741,0.4720951618606334,False
110.2905254316979,5.0,60.05033302307129,0.7153403275284221,0.013265523187826034,0.336404245009199,False
116.81181447096864,110.53910524340085,392.1334788799286,0.5323663539734659,0.9581501958783178,4.33146798984337,False
95.1892851112981,97.48528137423857,215.13616704940796,0.7599847529801608,0.4408039959885741,6.710389942947364,True
193.9922678871506,110.53910524340085,428.99964570999146,0.48824876185701327,1.2176255049616884,4.324239976271449,False
12.649110640673518,5.0,55.80099582672119,0.7528127325026505,0.02187402488607404,0.4192218412874835,False
178.91059219621403,60.811183182043045,169.83453488349915,0.7447122036556224,0.9381234613880878,4.774972375552854,False
106.23088063270491,114.98275605729684,407.24585485458374,0.48348736046967195,1.1869344084891083,6.047036018612548,True
142.772546380598,152.42640687119285,351.1510193347931,0.8177388213511895,1.1246509746942337,7.474723203171585,True
130.64838307457157,140.6812408671319,395.2436912059784,0.6881101214565204,0.9971333111290619,7.321190600870378,True
178.94133116750865,89.74011537017756,304.5488932132721,0.5506033719264274,1.368491199132464,4.331266353956679,False
57.271284253105414,60.970562748477136,175.93863463401794,0.5813492222165573,0.7199047990450254,2.9246080498822815,True
127.88275880665071,4.0,67.81500601768494,0.7934505411060736,0.0,0.0015770118889824047,False
153.16004700965587,5.0,59.998618602752686,0.7848663114570907,0.0,0.023067454513553187,False
168.67127793433,5.0,59.8686318397522,0.8284995885729959,0.0,0.026061387796646684,False
75.16648189186454,4.82842712474619,72.47420382499695,0.1943805562776204,0.0,0.048793984047408756,False
199.16073910286636,186.6223663640861,563.4294955730438,0.6941191332961671,0.7865748288570416,4.648768698163463,False
106.30145812734649,108.99494936611653,281.0478882789612,0.6554896894870469,1.895271927652331,8.244273352142589,True
46.04345773288535,48.76955262170045,127.97435808181763,0.6148522723862763,0.14669257212132436,5.228950607394427,True
65.73431371817918,5.0,64.96577978134155,0.5468605693209371,0.041058955473772585,0.022303887016436263,False
154.38264151127873,4.0,67.67426586151123,0.63664524649508,0.0,0.005878771392335835,False
122.24974437601087,107.811183182043,885.0730991363525,0.6967740816863417,1.056366944434771,4.278138291532775,False
